loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-03-01 13:03:44.504,1,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.47941,-21.30753326416016,-27.77056884765625,-46.08154296875,85.93582916259766,82.66185760498047,10,43820.03610070833,0.0268707275390625,-0.51239013671875,-0.8438720703125,43820.03188329167,0.01939899801235519,-0.3657745230780231,0.03531830974441284,43820.00088575,0.4278264273373326,-0.02763339325412744,0.5704369538362292,-0.4149562418460846,0.1743568181991577,-0.02951085940003395,0.03205942362546921,-0.02604017034173012,-0.05761252716183662,XArbitraryCorrectedZVertical,0.2777423545960396,0.04676856621138627,0.1998909650009773,0.9384644307532212,-0.02325510233640671,-0.5399998426437378,-0.8413437604904175,-19.3836841583252,-31.19105911254883,-45.56575012207031,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.555,2,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.531811,-21.18981170654297,-27.07643127441406,-46.69305419921875,86.59149169921875,83.31752014160156,10,43820.09559229167,-0.0194244384765625,-0.5438232421875,-0.8444366455078125,43820.09387829167,-0.001435443827552709,0.2267489920603986,-0.2287556839417733,43820.062880625,0.4290031700342197,-0.04246588482904359,0.5684251346598157,0.1206750050187111,-0.08468957245349884,0.007419893983751535,0.01970985531806946,-0.01152970548719168,-0.02502964809536934,XArbitraryCorrectedZVertical,0.2782518747119388,0.03976042414537613,0.1984581577128074,0.9389405532451565,-0.03577736020088196,-0.5383055210113525,-0.8419899940490723,-19.54236602783203,-30.59559440612793,-45.90046691894531,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.637,3,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.583351,-21.02166748046875,-27.00870895385742,-46.56082153320312,86.18728637695312,82.91331481933594,10,43820.15486741667,0.005767822265625,-0.52362060546875,-0.8614959716796875,43820.155873125,0.07079933863142952,-0.006511695181352745,-0.3390931110648462,43820.12487575,0.4125781117546881,-0.02295203418166863,0.5703167642630045,-0.01023541297763586,0.1478184759616852,-0.3560004830360413,0.02174386754631996,0.005184960551559925,0.0173810999840498,XArbitraryCorrectedZVertical,0.2775825674175381,0.04683769830123133,0.1933847273960342,0.9398704674016005,-0.01931772008538246,-0.539898693561554,-0.8415082693099976,-19.22079086303711,-30.88665390014648,-45.84128189086914,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.675,4,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.634727,-20.55081176757812,-27.31345367431641,-46.75917053222656,86.81536102294922,83.54138946533203,10,43820.21424170834,-0.0106201171875,-0.5076141357421875,-0.8909454345703125,43820.21786825,-0.0806967105066,-0.130574255614367,0.03053607137495755,43820.186870625,0.3899676211348243,-0.00955716002547965,0.5710666904353338,0.0008875503554008901,-0.08612073212862015,-0.1442336142063141,0.01017678435891867,0.02481323666870594,-0.04013749584555626,XArbitraryCorrectedZVertical,0.2772170455141975,0.050074774683193,0.1845833997642111,0.9415796276196202,-0.008040553890168667,-0.5405297875404358,-0.8412864804267883,-18.27419090270996,-31.3383731842041,-45.9217529296875,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.738,5,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.687672,-20.07996368408203,-27.78749847412109,-46.461669921875,88.32102203369141,85.04705047607422,10,43820.273620375,-0.01214599609375,-0.548736572265625,-0.88836669921875,43820.24886558334,-0.1113915062825263,-0.003118561636482788,0.004620318175178471,43820.24886558334,0.3903835979958585,-0.01546722817823475,0.5646190527814955,-0.1246149018406868,0.004714963026344776,0.007518901024013758,-0.00661776028573513,-0.0039684665389359,-0.05415803194046021,XArbitraryCorrectedZVertical,0.2747169057251795,0.0467428557754031,0.1841578997803054,0.9425664937240553,-0.01306607760488987,-0.5350940227508545,-0.8446914553642273,-18.39766311645508,-31.20323181152344,-45.96445846557617,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.803,6,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.791458,-20.33220672607422,-27.2965202331543,-46.61041259765625,88.81069183349609,85.53672027587891,10,43820.333015875,0.0187530517578125,-0.5158233642578125,-0.908538818359375,43820.31086079167,-0.2606595548525955,0.1720503264312611,-0.004259193531363725,43820.31086079167,0.3881604926655465,-0.004976955624377345,0.550160659599833,-0.2739198207855225,0.1798532605171204,-0.001367497956380248,0.0162664670497179,0.002148529281839728,-0.03186262398958206,XArbitraryCorrectedZVertical,0.2669856988307469,0.05003645868169231,0.184949277079846,0.9444621508192402,-0.004242541268467903,-0.5228241682052612,-0.852429986000061,-18.17740249633789,-30.71863555908203,-46.37665939331055,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.852,7,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.84264,-20.06314849853516,-26.85633850097656,-46.70957946777344,89.30624389648438,86.03227233886719,10,43820.39251541667,0.0299224853515625,-0.471343994140625,-0.9414215087890625,43820.37285566667,-0.2077694419197308,0.07602978701234515,-0.05563450043619132,43820.37285566667,0.387107253748266,0.001565699881174316,0.5323727084901626,-0.2210333794355392,0.08383481949567795,-0.05274438112974167,0.02309556491672993,0.02326514199376106,-0.07768117636442184,XArbitraryCorrectedZVertical,0.2579966365767776,0.05133891023302375,0.1857751393888692,0.9467257519452043,0.001349014579318464,-0.5075790882110596,-0.8616040945053101,-17.73866271972656,-29.83879089355469,-47.1151123046875,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.937,8,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.894368,-19.42413330078125,-26.21299362182617,-47.3045654296875,89.56202697753906,86.28805541992188,10,43820.45179662501,0.0258331298828125,-0.4712677001953125,-0.939971923828125,43820.43485083334,-0.1907861973321865,0.0415719446161369,-0.09336962886985106,43820.43485083334,0.3808491114509137,0.01027787491401697,0.5139419742574983,-0.2040632367134094,0.04938239604234695,-0.09048330783843994,0.02407006733119488,0.02997437678277493,-0.06476426124572754,XArbitraryCorrectedZVertical,0.2486140769573922,0.05298455195629433,0.1843408203501551,0.9494220030867504,0.008949953131377697,-0.4916137754917145,-0.87076735496521,-17.35354423522949,-29.1292781829834,-47.69891738891602,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:44.970,9,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.946644,-18.93645477294922,-25.72201538085938,-47.94912719726562,90.00572204589844,86.73175048828125,10,43820.511182625,0.0480499267578125,-0.4633331298828125,-0.8900299072265625,43820.49684570834,-0.06487060941269512,0.01027900285937884,-0.1272495653095121,43820.49684570834,0.3727534481024897,0.01921600625055146,0.5061680677347896,-0.0781513899564743,0.0180908590555191,-0.1243642941117287,0.02289791591465473,0.0161709263920784,-0.0387302041053772,XArbitraryCorrectedZVertical,0.2443197094803605,0.05553590404177342,0.1817526151110326,0.9508888630234383,0.01680545322597027,-0.4848293662071228,-0.8744472861289978,-16.8919620513916,-28.64960670471191,-48.15297317504883,2,192.168.0.12,0.0.0.0,1,1,0.76,0
2016-03-01 13:03:45.041,10,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859023.999995,40.7355389139063,-96.67843021461431,392.2364,0.31,187.734375,3,10,-9999,1456859024.997898,-18.49923706054688,-25.31569290161133,-48.57716369628906,89.39195251464844,86.11798095703125,10,43820.57057295834,0.079833984375,-0.4370574951171875,-0.8404693603515625,43820.55884079167,0.145127365707214,-0.2960596236424738,-0.1069586746480894,43820.55884079167,0.362835016721566,0.02043404876462146,0.506160810791503,0.1318400055170059,-0.2882395386695862,-0.1040790602564812,0.05082444101572037,0.04297427088022232,0.0001163305423688143,XArbitraryCorrectedZVertical,0.2444807985034558,0.054902610545051,0.1771837940489872,0.9517461560967129,0.01787062548100948,-0.4848230183124542,-0.8744297027587891,-16.62923812866211,-28.6461296081543,-48.24639892578125,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.103,11,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.049943,-18.91963958740234,-25.40034484863281,-48.13092041015625,90.64191436767578,87.36794281005859,10,43820.630081125,0.04962158203125,-0.3777313232421875,-0.8609466552734375,43820.62083595833,-0.3711101663219968,-0.8680530962535835,0.09326177084570286,43820.58983829167,0.3593289929979389,0.008321102202481655,0.5066482221428132,-0.0897480696439743,-0.6186804175376892,-0.01689879409968853,0.07736481726169586,0.07259057462215424,0.06117420643568039,XArbitraryCorrectedZVertical,0.2458673589863137,0.04874879858050744,0.1740206747264469,0.9523075139837004,0.0072756870649755,-0.485249251127243,-0.874345600605011,-16.70196914672852,-28.7596321105957,-48.15365982055664,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.148,12,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.101682,-20.147216796875,-24.94322967529297,-47.48634338378906,90.29671478271484,87.02274322509766,10,43820.689352375,0.0451507568359375,-0.3190460205078125,-0.7637176513671875,43820.682830875,0.4095827240614995,-1.211643487451247,0.1604059208809986,43820.65183333334,0.3654449011566013,-0.04627077515444372,0.4895016813413417,-0.08197558671236038,-0.9342775344848633,0.1434798538684845,0.09621190279722214,0.1237658560276031,0.02124057710170746,XArbitraryCorrectedZVertical,0.242295157339528,0.02194829924763255,0.1707326779598801,0.9548097619770175,-0.04082250222563744,-0.4701861441135406,-0.8816226720809937,-19.40152359008789,-28.00726318359375,-47.58172988891602,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.238,13,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.20579,-25.83106994628906,-25.55271530151367,-44.7427978515625,94.5458984375,91.27192687988281,10,43820.74874479167,-0.0937957763671875,-0.3201141357421875,-0.768463134765625,43820.744825875,0.6162448235999755,-2.275235458318372,0.2753250503434438,43820.71382854167,0.3813862543547701,-0.1341949053330332,0.5117486767251279,0.5907238721847534,-1.795314908027649,0.2714172899723053,0.1260059177875519,0.1644768118858337,0.1319187134504318,XArbitraryCorrectedZVertical,0.2602387665131284,-0.01582556499679904,0.1662944827744365,0.9509844798392092,-0.1166522726416588,-0.4897026419639587,-0.8640506863594055,-21.58651733398438,-28.12412071228027,-46.56074523925781,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.267,14,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.257584,-29.68196868896484,-26.65317535400391,-41.35470581054688,94.76654815673828,91.49257659912109,10,43820.80825325,-0.52789306640625,-0.3451385498046875,-0.93035888671875,43820.80682116667,0.7442070508171927,-0.2294385184452696,0.4869179926402015,43820.77582345834,0.4101238508233531,-0.2864478618254923,0.5480620562677475,0.8655058145523071,-2.376081466674805,0.2065410315990448,0.08726351708173752,0.2475050538778305,-0.02821228466928005,XArbitraryCorrectedZVertical,0.2902119633179253,-0.07998972753514047,0.1562060607681323,0.9407328666605219,-0.2411636710166931,-0.5210341215133667,-0.8187572956085205,-29.24411010742188,-29.74335861206055,-41.04829025268555,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.343,15,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.308818,-31.93533325195312,-27.26266479492188,-38.80950927734375,92.09357452392578,88.81960296630859,10,43820.86755845833,0.046417236328125,-0.2419586181640625,-0.6525421142578125,43820.86881604167,1.263667274081508,0.07236021734632496,-0.9978097614132962,43820.837818625,0.4362829702060196,-0.3417268876239538,0.570609456452271,-0.3701773285865784,-0.6966764330863953,-0.002152553293853998,-0.07043970376253128,0.2022544294595718,-0.1125159934163094,XArbitraryCorrectedZVertical,0.306088958491154,-0.09927000804046518,0.1579214218917208,0.9335501269354287,-0.2820230722427368,-0.5401450395584106,-0.7929100394248962,-32.01921081542969,-30.8234748840332,-38.07270431518555,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.387,16,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.36158,-32.20439910888672,-28.21075439453125,-37.32205200195312,95.29727172851562,92.02330017089844,10,43820.92700016667,-0.0269775390625,0.2357177734375,-0.673492431640625,43820.89981370833,-2.02921583261016,-1.818291077430903,-0.4826105958931073,43820.89981370833,0.3921772178024093,-0.3302856365222843,0.5956576228629122,-2.04250431060791,-1.81046724319458,-0.4797340631484985,0.4668394327163696,0.7596005797386169,0.3453091382980347,XArbitraryCorrectedZVertical,0.3145252903481366,-0.09774883791892888,0.1364069928502505,0.934297671365225,-0.2684599161148071,-0.5610532164573669,-0.7830380201339722,-30.46447944641113,-32.50709533691406,-37.9480094909668,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.446,17,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.412949,-32.69207000732422,-26.7039680480957,-37.63607788085938,89.13743591308594,85.86346435546875,10,43820.98632120834,-0.185577392578125,0.5482940673828125,-0.308563232421875,43820.96180866667,-4.042353629087294,-0.8444689405881689,0.293781821962129,43820.96180866667,0.2601811548787097,-0.3496573804831,0.3940694904733842,-4.055642127990723,-0.8366451859474182,0.2966583073139191,0.3400463461875916,0.2332228422164917,0.02063466422259808,XArbitraryCorrectedZVertical,0.2132767631160055,-0.1441246794514296,0.09151170607606045,0.9619598259484862,-0.3163189291954041,-0.3839491605758667,-0.8674821853637695,-33.08914566040039,-26.66048049926758,-40.23896789550781,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.536,18,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.516459,-37.75372314453125,-7.826830387115479,-41.48698425292969,88.22142791748047,84.94745635986328,10,43821.04570491667,-0.0732421875,0.3623809814453125,-0.9235076904296875,43821.023803875,-5.059872913096049,-0.8334873958332271,2.169591852616564,43821.023803875,0.2244639386562532,-0.3842203280194127,0.09324033028043245,-5.073161125183105,-0.8256637454032898,2.172468423843384,0.4593135714530945,0.5218315124511719,0.1099993512034416,XArbitraryCorrectedZVertical,0.0668184704883697,-0.1843999107086299,0.1009747019169092,0.9753645854269301,-0.373208224773407,-0.09310528635978699,-0.9230639338493347,-34.94863510131836,-18.24877738952637,-43.24837493896484,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.564,19,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.516459,-37.75372314453125,-7.826830387115479,-41.48698425292969,88.22142791748047,84.94745635986328,10,43821.10520583334,-0.6488494873046875,0.7036895751953125,-1.010284423828125,43821.08579883334,-4.355556553298825,-0.3131637757435077,4.000859981407205,43821.08579883334,0.3121748052521531,-0.4226696948302683,-0.2648597007771884,-4.368844509124756,-0.3053402602672577,4.003736019134521,-0.1195948719978333,0.3532011210918427,-0.03006800450384617,XArbitraryCorrectedZVertical,-0.09521245719454874,-0.2254707505074548,0.1780262420952623,0.953102400472285,-0.3958927989006042,0.2617738544940948,-0.8801950812339783,-38.65155792236328,8.276416778564453,-43.15559387207031,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:03:45.637,20,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859024.999995,40.73554197330096,-96.67843658486072,392.2015,0.3,187.734375,3,10,-9999,1456859025.620099,-38.20774841308594,24.15425491333008,-37.17330932617188,84.21100616455078,80.93703460693359,10,43821.16449733334,-1.49462890625,1.045562744140625,-1.139572143554688,43821.147793875,-3.471878424613638,-1.477543078064682,4.811727019573517,43821.147793875,0.4828965735100993,-0.3716705611921023,-0.5924544390814942,-3.485166072845459,-1.469719648361206,4.814603328704834,-0.8260871767997742,0.363033652305603,-0.4911070764064789,XArbitraryCorrectedZVertical,-0.2363105602145866,-0.2401911954889869,0.2771287030564877,0.8998139755987787,-0.3012779057025909,0.5583988428115845,-0.7729310393333435,-34.32804107666016,28.2183723449707,-38.08091354370117,2,192.168.0.12,0.0.0.0,5,1,0.76,0
