loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-03-01 13:04:13.364,1,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.344055,-16.02727508544922,-7.488258361816406,-46.411865234375,96.67630004882812,93.40232849121094,10,43848.904785125,0.109527587890625,-0.092041015625,-0.9669342041015625,43848.89099291667,-0.1849072692258366,-0.1254452736709834,0.03764378200827003,43848.89099291667,0.6623532482551912,0.144436839452453,0.1081551617185157,-0.2000476568937302,-0.1186082735657692,0.03943229466676712,0.008959700353443623,-0.0232659000903368,0.02096004597842693,XArbitraryCorrectedZVertical,0.0275533269428347,0.08566426952971033,0.3275224694856903,0.9405484990591071,0.1430941373109818,-0.1079444289207458,-0.9838048815727234,-14.27872848510742,-11.40396404266357,-46.46229553222656,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.436,2,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.394377,-15.85910797119141,-6.77719259262085,-46.57713317871094,97.21063995361328,93.93666839599609,10,43848.96410445833,0.1587066650390625,-0.0921478271484375,-1.130096435546875,43848.95298983333,-0.1637412638302139,-0.01730681865998894,-0.04280765136193367,43848.92199133334,0.665085768119429,0.1438766851215925,0.09947900028759656,-0.3228226006031036,0.01619504205882549,6.779211980756372e-05,-0.04040753841400146,0.02071698382496834,-0.01397406123578548,XArbitraryCorrectedZVertical,0.02343876791357405,0.08404323259216355,0.328578461587376,0.9404379585039346,0.1426719427108765,-0.09931500256061554,-0.9847747087478638,-14.38866138458252,-10.89491271972656,-46.55045318603516,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.483,3,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.445687,-15.94319152832031,-5.947613716125488,-46.92422485351562,96.55300903320312,93.27903747558594,10,43849.02363470833,0.145233154296875,-0.1027374267578125,-0.956268310546875,43849.01498691667,0.1301148603263284,-0.03804378880399993,0.04240125297958759,43848.98398829167,0.6646888061954874,0.1422220292960436,0.09218548504950069,0.1677524000406265,-0.1070793122053146,0.01232123840600252,0.01195022463798523,-0.005647053942084312,-0.06816324591636658,XArbitraryCorrectedZVertical,0.02028853240890444,0.08208675559417887,0.328184476058933,0.9408214972473047,0.1411412060260773,-0.09205497056245804,-0.9857003092765808,-14.4000186920166,-10.32883834838867,-46.67581939697266,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.543,4,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.498602,-16.32997131347656,-5.998404502868652,-46.57713317871094,97.15186309814453,93.87789154052734,10,43849.08295058334,0.1265106201171875,-0.089324951171875,-1.024383544921875,43849.07698366667,-0.07957978074542077,-0.1092623089910079,0.0464180988517541,43849.04598533334,0.666569181914541,0.1388307374359171,0.09825560492845274,-0.04927482455968857,-0.05530036240816116,0.06675349920988083,-0.01570845954120159,0.01460149139165878,0.01584460772573948,XArbitraryCorrectedZVertical,0.02363047815693734,0.08149083515906472,0.3291856955454674,0.9404454381490838,0.1377177387475967,-0.09809758514165878,-0.9856016635894775,-14.63516521453857,-10.65656852722168,-46.52877426147461,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.637,5,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.601243,-17.06986999511719,-5.998404502868652,-47.07292175292969,96.58486175537109,93.31089019775391,10,43849.14235408333,0.1171722412109375,-0.081268310546875,-1.004013061523438,43849.13898070833,-0.09068995618101333,-0.08184666346529622,0.09744533060210833,43849.10798225,0.6707120812741711,0.1322666835564628,0.09331579009474852,-0.05776257440447807,-0.09774439036846161,0.07010862976312637,0.001321813906542957,-0.005772827658802271,-0.02720740810036659,XArbitraryCorrectedZVertical,0.02222116183726342,0.07765207961825668,0.330939163823829,0.9401891534926203,0.1313075870275497,-0.09318041801452637,-0.9869527220726013,-14.93445205688477,-10.36469459533691,-46.49959945678711,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.661,6,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.654456,-17.13713073730469,-5.795243263244629,-46.64321899414062,96.61859893798828,93.34462738037109,10,43849.201861375,0.1189117431640625,-0.076568603515625,-1.035568237304688,43849.20097766667,-0.1032899039303962,-0.1258596615365997,0.01114186705256451,43849.16997904167,0.6770358590900616,0.1264970329772691,0.08651905633878072,-0.1654341518878937,-0.06551051884889603,0.06647650152444839,-0.02496478520333767,0.02211061865091324,-0.03741170093417168,XArbitraryCorrectedZVertical,0.01973963927388002,0.07389632250045521,0.3336937102066832,0.9395734074199669,0.1256880462169647,-0.08641115576028824,-0.9882993698120117,-15.13822174072266,-10.16990280151367,-46.47671508789062,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.734,7,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.705625,-17.4398193359375,-5.084175586700439,-46.47796630859375,96.04912567138672,92.77515411376953,10,43849.26115866667,0.13824462890625,-0.0919189453125,-1.022369384765625,43849.26297441667,-0.09976574285989437,-0.03249083161507572,0.04322310449198603,43849.231976125,0.6794641576932526,0.1198548285004083,0.07922109569944462,-0.099280945956707,-0.07538274675607681,0.02413883432745934,0.0205316599458456,-0.01233818382024765,-0.004962528590112925,XArbitraryCorrectedZVertical,0.01732750159276766,0.06959655595581291,0.3346115442556733,0.9396228985813931,0.1191930696368217,-0.07913825660943985,-0.9897121787071228,-15.58199977874756,-9.555346488952637,-46.46045684814453,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.780,8,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.75813,-17.65843200683594,-4.660921096801758,-46.26310729980469,96.03598785400391,92.76201629638672,10,43849.32067895833,0.150604248046875,-0.1152496337890625,-1.015762329101562,43849.29397304167,-0.0451677447199619,-0.1682776924310548,0.07276555046423502,43849.29397304167,0.68325989781871,0.1168541644107385,0.07453917330711768,-0.06030657514929771,-0.1614442616701126,0.07455435395240784,0.03694882988929749,-0.03037297166883945,-0.05811571329832077,XArbitraryCorrectedZVertical,0.01549802287600829,0.06744303716846853,0.336269431358482,0.9392199516398138,0.116264671087265,-0.07447016984224319,-0.9904224872589111,-15.5985279083252,-9.401568412780762,-46.48627853393555,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.840,9,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.81062,-18.31426239013672,-4.237667083740234,-46.54408264160156,95.98189544677734,92.70792388916016,10,43849.37999170834,0.113006591796875,-0.140411376953125,-0.9781494140625,43849.35596983333,-0.1304695933835269,-0.4919995703161817,0.1893134692493727,43849.35596983333,0.691785831455708,0.09667150113513796,0.07319058754010915,-0.1455993354320526,-0.4851572811603546,0.1911023706197739,0.03734336793422699,-0.05773411691188812,0.005910841748118401,XArbitraryCorrectedZVertical,0.01800973098473962,0.05781473135441079,0.340077213424982,0.9384458403857929,0.09626258909702301,-0.07312525808811188,-0.9926661849021912,-16.49362754821777,-9.090217590332031,-46.23857498168945,2,192.168.0.12,0.0.0.0,5,1,0.76,0
2016-03-01 13:04:13.901,10,519ED1E0-92A7-4D81-8A46-CB597B0F66FC,my_iOS_device_1,1456859052.999995,40.73552349120447,-96.67853171946172,395.7555,0,99.84375,3,5,-9999,1456859053.861979,-19.44094085693359,-3.645112037658691,-46.09783935546875,94.00376892089844,90.72979736328125,10,43849.43939770834,0.048614501953125,-0.173431396484375,-1.055389404296875,43849.417966875,-0.2607141496549422,-0.5429572935620849,0.3002032359825281,43849.417966875,0.7091520800449852,0.06102221127780134,0.06209309443667073,-0.2758371233940125,-0.5361121296882629,0.301992654800415,-0.007323729805648327,-0.1081280708312988,-0.01930303499102592,XArbitraryCorrectedZVertical,0.01851054374800899,0.03936728910742984,0.3477520383121929,0.9365767967274353,0.0608668215572834,-0.06205319985747337,-0.9962151646614075,-18.18294143676758,-8.321582794189453,-45.74723434448242,2,192.168.0.12,0.0.0.0,5,1,0.76,0
