DC X,Time Mean X,Power X,Frequency-domain Entropy X,DC Y,Time Mean Y,Power Y,Frequency-domain Entropy Y,DC Z,Time Mean Z,Power Z,Frequency-domain Entropy Z,Activity
0.157629966736,0.0788149833679,-3.36055173454,2.77679519655,2.00772857666,1.00386428833,-3.84492377909,3.06707844247,0.22517490387,0.112587451935,-3.67881737358,2.76723215242,downstairs
0.176047325134,0.0880236625671,-3.87817472987,2.66904497184,2.00814342499,1.00407171249,-4.11745522233,2.86102272026,0.218349456787,0.109174728394,-3.40406326398,2.81587880845,downstairs
0.174236297607,0.0871181488037,-3.83881828169,3.10738918277,2.01125717163,1.00562858582,-4.20309629745,2.95738915757,0.191942214966,0.0959711074829,-3.26260714337,2.81281628683,downstairs
0.170998573303,0.0854992866516,-3.88608246434,2.67253761664,2.01389503479,1.0069475174,-4.20633254429,2.855302949,0.172825813293,0.0864129066467,-3.52900911124,2.8098407847,downstairs
0.156044960022,0.078022480011,-3.2239568939,2.46151159411,2.01682758331,1.00841379166,-3.89269295227,2.82996393593,0.122275352478,-0.061137676239,-3.619295605,2.73269890619,run
0.153484344482,0.0767421722412,-3.22040756095,2.34668012383,2.01796722412,1.00898361206,-3.90969982998,2.84887935444,0.105159759521,-0.0525798797607,-3.55231175483,2.7249339137,run
0.150226593018,0.0751132965088,-4.21052648833,3.18149909698,2.01919841766,1.00959920883,-4.51051594862,2.88619711335,0.0887784957886,-0.0443892478943,-3.87586472367,2.78105311763,run
0.152770042419,0.0763850212097,-4.34294446819,2.94599918094,2.01895236969,1.00947618484,-4.6507401083,3.0198152124,0.0877132415771,-0.0438566207886,-3.94283791951,2.93166209142,run
0.153489112854,0.076744556427,-4.46941537821,3.12540218939,2.01852607727,1.00926303864,-4.58515273733,2.73926756478,0.0913763046265,-0.0456881523132,-3.92696307383,2.71948489669,run
0.154341697693,0.0771708488464,-4.52779896891,2.95695059419,2.01800632477,1.00900316238,-4.59823468725,2.95056295748,0.0919103622437,-0.0459551811218,-3.89450906489,2.73497641887,run
0.154963493347,0.0774817466736,-4.59370629276,3.07764307209,2.01749324799,1.00874662399,-4.7629750381,2.84966912764,0.089391708374,-0.044695854187,-4.06164899359,2.99034465366,run
0.152623176575,0.0763115882874,-4.50397844228,3.2056310934,2.01822471619,1.00911235809,-4.83058053554,3.06425567692,0.0865058898926,-0.0432529449463,-4.23518459,3.02759583237,run
0.151651382446,0.0758256912231,-4.37566870254,2.91307619673,2.01803970337,1.00901985168,-4.72842722599,3.17974996002,0.0892124176025,-0.0446062088013,-4.18407876236,2.45939246066,run
0.126908302307,0.0634541511536,-2.54294925215,2.66221055629,2.00528335571,1.00264167786,-2.66295870114,3.23156324449,0.0740127563477,-0.0370063781738,-2.87895498716,2.94445217098,run
0.222298622131,0.111149311066,-1.27720777561,2.58769463798,2.02041816711,1.01020908356,-0.51011560749,2.31346805075,0.0155229568481,-0.00776147842407,-1.13133705036,2.29877589814,run
0.316744804382,0.158372402191,-0.471250744896,2.96049950224,2.1264705658,1.0632352829,0.588125078662,2.45767474991,0.127987861633,0.0639939308167,-0.306230422784,3.0545865415,run
0.223188400269,0.111594200134,-0.3811963322,2.86358992725,1.83249378204,0.916246891022,0.911554322134,2.16799164618,0.30274105072,0.15137052536,-0.119341942438,2.864646832,run
0.331438064575,0.165719032288,-0.0884093613558,3.26552465543,1.88592529297,0.942962646484,0.953529333633,2.6353957011,0.276122093201,0.1380610466,0.0124632669989,2.76705478805,run
0.495732307434,0.247866153717,0.0439109082526,3.15644474374,2.17242717743,1.08621358871,0.920434354166,2.57142871782,0.210380554199,0.1051902771,0.0590245537778,2.79150973755,run
0.495451927185,0.247725963593,0.0167195629852,2.89475583465,1.74547100067,0.872735500336,0.845941490048,2.46196139074,0.190539360046,0.0952696800232,-0.10782273691,2.45688515066,run
0.532820701599,0.2664103508,0.17515426915,2.95977196549,1.789021492,0.894510746002,0.844056056197,2.47551744344,0.205545425415,0.102772712708,-0.209113738895,2.89018678675,run
0.58392906189,0.291964530945,0.200601713322,2.95599716884,2.20948505402,1.10474252701,0.998288264418,2.63868749386,0.403510093689,0.201755046844,-0.152720647867,2.8450001765,run
0.547366142273,0.273683071136,0.0613754220449,3.01709195758,2.05417823792,1.02708911896,1.03032595438,2.50597109625,0.342674255371,0.171337127686,-0.0307680738899,2.65445112242,run
0.389982223511,0.194991111755,-0.260598948667,3.12350700442,1.66250514984,0.831252574921,0.837318135631,2.5300612607,0.248672485352,0.124336242676,-0.0890966633706,2.79778076554,run
0.404507637024,0.202253818512,-0.360703922784,3.04060200243,1.96243667603,0.981218338013,0.845528736414,2.75904061643,0.332122802734,0.166061401367,-0.0855484083697,2.79516955189,run
0.495886802673,0.247943401337,-0.130893288256,3.04501983122,2.12253379822,1.06126689911,0.963707786874,2.58682061512,0.302319526672,0.151159763336,0.0847819406259,2.78375496172,run
0.495384216309,0.247692108154,-0.0236070699707,2.94305445813,1.65995883942,0.829979419708,0.820862227831,2.50928969604,0.25200176239,0.126000881195,-0.0223073427694,2.85576659222,run
0.469583511353,0.234791755676,-0.206335705538,2.94660059967,1.87014770508,0.935073852539,0.609128423585,2.4373640436,0.26242351532,0.13121175766,-0.441052393716,2.87547209923,run
0.429996490479,0.214998245239,-1.09853883579,3.02296539141,2.12030601501,1.06015300751,0.278832916718,3.04772705987,0.206115722656,0.103057861328,-0.955963483413,3.16884846821,run
0.459465026855,0.229732513428,-2.67597986908,2.62969983197,1.97349643707,0.986748218536,-2.28912822362,2.74234389169,0.0904779434204,0.0452389717102,-2.7553342808,3.14956529345,run
0.494609832764,0.247304916382,-3.61178320343,2.89399647717,1.96302032471,0.981510162354,-3.71440991465,2.72243013939,0.0682401657104,0.0341200828552,-3.31253909223,2.91946464432,run
0.503410339355,0.251705169678,-3.76636448915,2.906703831,1.96320343018,0.981601715088,-3.89947770893,2.5706409964,0.0682373046875,0.0341186523438,-3.46082577158,2.84804787602,run
0.490301132202,0.245150566101,-3.49519353694,2.71968180684,1.96609783173,0.983048915863,-4.01787443216,3.15114384813,0.0741701126099,0.0370850563049,-3.97620403841,2.9681116599,run
0.476395606995,0.238197803497,-3.98145870234,3.05689736568,1.97017097473,0.985085487366,-4.30866766145,3.11803321348,0.06662940979,0.033314704895,-3.70394202079,2.8986198848,run
0.479411125183,0.239705562592,-4.03735683998,2.94134012618,1.9690656662,0.984532833099,-4.45677841628,3.02569844601,0.0485849380493,0.0242924690247,-3.55899323833,2.44606890043,run
0.487771034241,0.24388551712,-4.1504166834,3.18869753264,1.9664144516,0.9832072258,-4.65459102604,3.05216422781,0.0389423370361,0.0194711685181,-3.97400146221,2.27336864313,run
0.491636276245,0.245818138123,-4.30539969716,2.86554841442,1.96635246277,0.983176231384,-4.58556529942,3.16475921555,0.0478143692017,0.0239071846008,-3.90686729679,2.54943509235,run
0.490286827087,0.245143413544,-4.40526128391,2.96947587051,1.96644878387,0.983224391937,-4.53529148614,3.06382083832,0.0463619232178,0.0231809616089,-3.91066897813,2.12876052801,run
0.0463418960571,0.0231709480286,-3.8466388692,2.57487272892,2.02280330658,1.01140165329,-4.39985662897,3.09623542693,0.0579853057861,0.0289926528931,-4.28191623429,2.84708558676,sit
0.049919128418,0.024959564209,-4.34060519851,3.05197112945,2.02385139465,1.01192569733,-4.75914835762,3.12037778873,0.0607414245605,0.0303707122803,-4.21038407546,2.84260213644,sit
0.0485486984253,0.0242743492126,-4.71011493763,2.87809414726,2.02359771729,1.01179885864,-4.4851236039,3.00492509657,0.0671129226685,0.0335564613342,-4.20380934673,2.98137538658,sit
0.0465879440308,0.0232939720154,-4.78961048828,2.76462490707,2.02392292023,1.01196146011,-4.53158113226,3.18417759408,0.0728702545166,0.0364351272583,-4.13970491045,3.03754360544,sit
0.0456705093384,0.0228352546692,-4.51571841659,2.93202638214,2.02485466003,1.01242733002,-4.53573385113,3.03664306358,0.0800457000732,0.0400228500366,-4.09586017019,3.07489206911,sit
0.0483112335205,0.0241556167603,-4.3578738122,2.99535647735,2.02390766144,1.01195383072,-4.46499610154,2.63123864494,0.0829467773438,0.0414733886719,-4.23598201129,3.10950255946,sit
0.0505952835083,0.0252976417542,-4.37490092981,2.96202509648,2.02346801758,1.01173400879,-4.68810351119,2.89502346959,0.0755023956299,0.0377511978149,-4.0922682278,2.51969786575,sit
0.048020362854,0.024010181427,-4.36792259537,2.95983607406,2.02380561829,1.01190280914,-4.89925126165,3.00032792031,0.0660123825073,0.0330061912537,-4.38183509331,3.18565918174,sit
0.0450735092163,0.0225367546082,-4.28675486343,2.98905956313,2.02430725098,1.01215362549,-4.93274954749,2.6334141333,0.0633335113525,0.0316667556763,-4.39392113876,3.13263306134,sit
0.0454912185669,0.0227456092834,-4.33878715343,2.88276868243,2.02492332458,1.01246166229,-4.86046682265,2.99906140941,0.06627368927,0.033136844635,-4.29909330237,3.09897784259,sit
0.0451774597168,0.0225887298584,-4.91013525703,3.10360062941,2.02427101135,1.01213550568,-4.7700276886,3.08346728875,0.0766496658325,0.0383248329163,-3.93527409311,2.51596526207,sit
0.0439052581787,0.0219526290894,-4.73686313866,3.03642739229,2.02314567566,1.01157283783,-4.7844644783,2.54150263498,0.0947360992432,0.0473680496216,-3.8050613821,2.44197254765,sit
0.0438423156738,0.0219211578369,-4.61611996178,3.00980884862,2.02252674103,1.01126337051,-4.74691619678,2.74278571781,0.113001823425,0.0565009117126,-3.92269011569,2.62493848976,sit
0.0402851104736,0.0201425552368,-3.79178332463,3.15380320254,2.01978778839,1.0098938942,-4.21922859129,3.03704348171,0.136833190918,0.068416595459,-3.19198029073,2.56260111143,sit
0.0293226242065,0.0146613121033,-2.78150188832,2.84568933645,1.96591472626,0.982957363129,-2.3697945273,1.90964710597,0.292537689209,0.146268844604,-1.61326148411,1.90555394639,sit
0.0349283218384,-0.0174641609192,-1.79965041511,2.61681440046,1.81377887726,0.906889438629,-1.72644155545,2.38783188101,0.620025634766,0.310012817383,-1.33403344,2.17082032312,sit
0.0961761474609,-0.0480880737305,-1.7486536328,2.96787972323,1.82388973236,0.91194486618,-1.06883136226,2.92357941801,0.911924362183,0.455962181091,-1.4803767104,1.85772255143,sit
0.0115985870361,-0.00579929351807,-1.73651754298,2.32396352977,1.97898292542,0.989491462708,-0.938090856256,2.62909793435,0.469221115112,0.234610557556,-0.399136351058,1.66424333809,sit
0.12043094635,0.060215473175,-2.13142955863,2.83790779708,1.9573097229,0.97865486145,-1.25263519493,3.08326809524,0.367458343506,-0.183729171753,-0.756489549251,2.14397539091,sit
0.178862571716,0.0894312858582,-2.40282519864,2.82693142352,1.88586521149,0.942932605743,-2.3238407562,2.9441049916,0.690427780151,-0.345213890076,-1.99611025965,2.79399804614,sit
0.185114860535,0.0925574302673,-2.63123949207,2.64315501535,1.86241054535,0.931205272675,-2.85580103946,2.96069506655,0.760782241821,-0.380391120911,-2.30898389011,2.9580774729,sit
0.183868408203,0.0919342041016,-3.37300016335,2.51336121925,1.83722019196,0.918610095978,-3.13081104231,2.94593287707,0.814332962036,-0.407166481018,-2.65037538261,3.07068820384,sit
0.189270019531,0.0946350097656,-3.9987829728,2.88024924051,1.82653713226,0.913268566132,-3.86191347559,2.96670606627,0.840008735657,-0.420004367828,-3.53205729883,2.80897017192,sit
0.185876846313,0.0929384231567,-4.48751914578,2.8889145288,1.82644748688,0.913223743439,-4.23187805601,2.83177714528,0.842211723328,-0.421105861664,-3.89213965472,2.68077856129,sit
0.173376083374,0.086688041687,-4.58467207163,3.14328163218,1.83280658722,0.91640329361,-4.05248141835,2.80019233197,0.834509849548,-0.417254924774,-4.07473962627,2.28130186932,stand
0.173722267151,0.0868611335754,-5.089056308,2.97091525141,1.83409976959,0.917049884796,-4.79606044224,2.97331931716,0.832562446594,-0.416281223297,-4.57757688553,2.89653083309,stand
0.175395965576,0.0876979827881,-5.07685117748,2.91115715922,1.83141136169,0.915705680847,-4.80322130792,2.76471798369,0.835200309753,-0.417600154877,-4.6638421518,2.50619302942,stand
0.176851272583,0.0884256362915,-5.06835019533,2.98140580615,1.83054924011,0.915274620056,-4.78211622085,2.84707287734,0.83545589447,-0.417727947235,-4.66635153102,2.41371989663,stand
0.177111625671,0.0885558128357,-4.96191700367,2.85847635495,1.83044528961,0.915222644806,-4.62106446922,2.67237843438,0.835645675659,-0.41782283783,-4.62189299897,3.07344514218,stand
0.176195144653,0.0880975723267,-4.9490151189,2.91953714755,1.83066368103,0.915331840515,-4.59753869146,2.46578664749,0.834688186646,-0.417344093323,-4.56911261839,3.00555385351,stand
0.176261901855,0.0881309509277,-4.88597945438,3.08877958914,1.83173084259,0.915865421295,-4.76760250945,2.91098620949,0.833039283752,-0.416519641876,-4.66441914559,2.85555000964,stand
0.176169395447,0.0880846977234,-4.82058095812,2.82125941181,1.83451461792,0.91725730896,-4.67824742205,2.96552017519,0.826305389404,-0.413152694702,-4.27371375498,2.41792492113,stand
0.164025306702,0.0820126533508,-3.31330010494,2.80099147595,1.83810329437,0.919051647186,-2.95123742345,3.23305377783,0.806891441345,-0.403445720673,-2.1717958515,3.23818872829,stand
0.144330024719,0.0721650123596,-3.01205260693,3.05450516943,1.92410182953,0.962050914764,-1.71431380128,2.67853859927,0.505572319031,-0.252786159515,-0.765259284948,2.27875172784,stand
0.159132003784,0.0795660018921,-2.42090072618,2.82137272566,2.07316398621,1.0365819931,-1.49647645831,1.8445464411,0.306206703186,0.153103351593,-0.439084276488,1.53915280187,stand
0.156134605408,0.0780673027039,-2.30137129459,2.42461770594,1.93155479431,0.965777397156,-1.19020491568,1.93958991559,0.616004943848,0.308002471924,-1.22458665456,1.59334726309,stand
0.149563789368,0.0747818946838,-2.44009989872,2.79673953815,1.85781288147,0.928906440735,-1.6197115791,1.85045480332,0.292673110962,0.146336555481,-1.68618193801,2.1368548083,stand
0.175091743469,0.0875458717346,-2.73758457549,2.95219490199,2.00345420837,1.00172710419,-2.8506350471,2.62100196697,0.187476158142,0.093738079071,-2.67303646197,3.18018126247,stand
0.179918289185,0.0899591445923,-3.78563033664,3.06706014633,2.01810359955,1.00905179977,-3.67039772477,3.01238916766,0.163378715515,0.0816893577576,-2.92091109969,2.3225530707,stand
0.183599472046,0.0917997360229,-4.19543385918,2.78569747815,2.0193901062,1.0096950531,-4.24793985627,3.06671256929,0.117324829102,0.0586624145508,-3.13577880317,2.95662829766,stand
0.18865776062,0.0943288803101,-4.36353101865,2.82175784382,2.01974964142,1.00987482071,-4.67921332249,2.9515847813,0.0877161026001,0.0438580513,-3.35212889542,2.57008205405,stand
0.187093734741,0.0935468673706,-4.39205419008,2.70481681044,2.02061843872,1.01030921936,-4.55210280677,2.81794437624,0.0817232131958,0.0408616065979,-3.79427785506,2.55343267831,stand
0.186189651489,0.0930948257446,-4.40372614823,2.91075249174,2.0202627182,1.0101313591,-4.61013935408,2.91790324995,0.0808362960815,0.0404181480408,-3.85661339132,2.87652140325,stand
0.187660217285,0.0938301086426,-4.33988582693,3.06799519868,2.01993274689,1.00996637344,-4.53830524494,3.07808704193,0.0726156234741,0.0363078117371,-3.57345911346,2.66483420376,stand
0.19255065918,0.0962753295898,-3.96403188086,2.90936593523,2.01957416534,1.00978708267,-4.3806519453,2.8949916001,0.0580816268921,0.029040813446,-3.35405846907,2.30125029311,stand
0.0705795288086,0.0352897644043,-2.95774224956,2.36501896168,2.02517127991,1.01258563995,-4.15734879655,3.17673422664,0.0192213058472,0.00961065292358,-3.51065671417,2.682795343,upstairs
0.0733547210693,0.0366773605347,-2.94629020716,2.26388431676,2.02544879913,1.01272439957,-4.34331274692,3.11519681015,0.0270299911499,0.013514995575,-3.73901451485,2.58556766201,upstairs
0.0751457214355,0.0375728607178,-4.00043126812,2.23278593718,2.02546310425,1.01273155212,-4.75920961061,3.04867453704,0.0256881713867,0.0128440856934,-4.14193768021,2.84685586899,upstairs
0.0759086608887,0.0379543304443,-3.2584272157,2.90555061885,2.02460384369,1.01230192184,-3.96784419573,2.74596576834,0.0130386352539,0.00651931762695,-3.7223513292,2.45775536274,upstairs
0.0724534988403,0.0362267494202,-3.26039432285,2.64148982303,2.02388763428,1.01194381714,-3.94511109349,2.64766258686,0.00726890563965,0.00363445281982,-3.93506336065,3.06721402568,upstairs
0.0702104568481,0.0351052284241,-4.19750506661,2.93093756032,2.02354717255,1.01177358627,-4.11160080817,2.97502743222,0.0257987976074,0.0128993988037,-3.30816526371,2.41049797892,upstairs
0.0514545440674,0.0257272720337,-3.10171444224,1.55593161851,2.02414512634,1.01207256317,-3.95273328928,2.99699832167,0.0584774017334,0.0292387008667,-3.2056358136,2.14422250391,upstairs
0.0334644317627,0.0167322158813,-3.09174683519,2.15558960035,2.02527427673,1.01263713837,-3.99720214358,2.65580182637,0.0897006988525,0.0448503494263,-3.27501918381,2.98870343216,upstairs
0.149099349976,0.0745496749878,-1.68900479547,2.24674083914,2.01037502289,1.00518751144,-1.98491566181,2.68115246035,0.100708961487,0.0503544807434,-2.26162146012,2.44595859016,upstairs
0.415368080139,0.20768404007,-1.10602920141,2.40103568594,2.02726840973,1.01363420486,-1.04103201647,2.73643754185,0.304116249084,0.152058124542,-0.893965074031,2.44654630792,upstairs
0.244074821472,0.122037410736,-0.75788599914,2.15562040798,1.89582443237,0.947912216187,-0.82944793564,2.28856747692,0.548005104065,0.274002552032,-0.914604780752,1.9522391197,upstairs
0.160083770752,-0.080041885376,-0.918285135876,2.80951383937,1.89513301849,0.947566509247,-0.679508441117,2.55063500724,0.749298095703,0.374649047852,-0.85745487442,2.28317803044,upstairs
0.110139846802,0.0550699234009,-0.623633710875,1.97058310732,1.98687648773,0.993438243866,-0.49273106587,2.62668796794,0.815937042236,0.407968521118,-0.898238988304,2.49873408883,upstairs
0.130769729614,0.0653848648071,-0.768762642424,1.80014414916,1.92375087738,0.96187543869,-0.461530375192,2.20253126445,0.658274650574,0.329137325287,-1.10608946331,2.6899931056,upstairs
0.0236902236938,0.0118451118469,-0.852116775867,2.23925006564,1.79385852814,0.896929264069,-0.635051749154,2.10047834577,0.602433204651,0.301216602325,-1.33900870668,2.24492596646,upstairs
0.259057044983,0.129528522491,-1.00559381933,2.31156388298,1.77239704132,0.88619852066,-0.657340507623,2.33849605077,0.669714927673,0.334857463837,-1.17856299794,2.35731474481,upstairs
0.0859222412109,0.0429611206055,-0.930585255451,2.14340153664,1.92913150787,0.964565753937,-0.520597431841,2.21635809041,0.700661659241,0.35033082962,-1.10868411667,2.63700079498,upstairs
0.18060874939,0.0903043746948,-0.8325405225,2.20557703567,2.00008583069,1.00004291534,-0.572601584538,2.60267682156,0.695846557617,0.347923278809,-1.19035719835,2.68427119637,upstairs
0.191915512085,0.0959577560425,-0.855051881101,2.2415928326,1.95922851562,0.979614257812,-0.525369392348,2.35971672972,0.707996368408,0.353998184204,-1.18217782427,2.48749273277,upstairs
0.108282089233,0.0541410446167,-0.824277863678,2.56091172515,1.78490924835,0.892454624176,-0.634488188674,2.18033440151,0.678009986877,0.339004993439,-1.29537676757,1.99729556997,upstairs
0.25840473175,0.129202365875,-0.843715672434,2.11772404523,1.75257873535,0.876289367676,-0.750728512241,2.3582091563,0.672552108765,0.336276054382,-1.2338978834,2.51817442263,upstairs
0.0983819961548,0.0491909980774,-0.965100680553,1.9602177583,1.90954399109,0.954771995544,-0.596927006706,2.27217514366,0.6919298172,0.3459649086,-1.18163902132,2.65322953291,upstairs
0.234487533569,0.117243766785,-0.844825983682,2.03172174407,1.97849941254,0.989249706268,-0.6672847991,2.41451939322,0.731328010559,0.36566400528,-1.18494539501,2.27738972059,upstairs
0.155619621277,0.0778098106384,-0.758057087566,1.86845526324,1.9532365799,0.976618289948,-0.643764353991,2.33641148105,0.67422580719,0.337112903595,-1.16660836647,2.40971508758,upstairs
0.0640497207642,0.0320248603821,-0.977367179529,1.95632272045,1.79846858978,0.899234294891,-0.705727570263,2.45823197149,0.612125396729,0.306062698364,-1.30074136974,2.41612724527,upstairs
0.321424484253,0.160712242126,-1.24767074424,2.28451080949,1.81479072571,0.907395362854,-0.80675915685,2.4816112621,0.697125434875,0.348562717438,-1.21954947689,2.63051529682,upstairs
0.0831422805786,0.0415711402893,-0.935906140241,2.33086825927,1.96046924591,0.980234622955,-0.669123951477,2.37530177685,0.769494056702,0.384747028351,-0.949175769723,2.22618818854,upstairs
0.038233757019,0.0191168785095,-1.09655125336,2.34464012547,1.80813312531,0.904066562653,-0.791947741317,2.27984457833,0.767904281616,0.383952140808,-0.993474418511,2.14479643596,upstairs
0.262547492981,0.13127374649,-1.72086832914,2.47807062342,1.81491279602,0.90745639801,-1.29782353125,2.06910462704,0.569802284241,0.28490114212,-1.26613346041,2.34887581106,upstairs
0.278032302856,0.139016151428,-2.1038267938,2.50990936317,1.97338581085,0.986692905426,-2.46096028747,2.9448623992,0.331705093384,0.165852546692,-2.22951714858,2.32652813503,upstairs
0.296903610229,0.148451805115,-2.71949970646,3.10676470712,1.99158000946,0.99579000473,-3.44122448544,2.86144247746,0.235678672791,0.117839336395,-2.52307184863,2.48118832023,upstairs
0.320122718811,0.160061359406,-3.87459804491,2.96496390319,1.99502849579,0.997514247894,-4.10301730582,3.0013007286,0.162954330444,0.0814771652222,-2.74251777887,2.12287167871,upstairs
0.310701370239,0.15535068512,-3.6168124108,2.87267011912,1.99949455261,0.999747276306,-4.07655605577,3.1166098671,0.124503135681,0.0622515678406,-3.30603900679,2.97564654052,upstairs
0.150193214417,0.0750966072083,-3.25938588066,2.62125780009,2.02070331573,1.01035165787,-3.98701030834,3.24132810488,0.12228679657,0.0611433982849,-2.84024627643,2.13562912461,downstairs
0.148984909058,0.0744924545288,-3.65180747877,2.72916182313,2.02040672302,1.01020336151,-4.08602982522,3.19377436041,0.146202087402,0.0731010437012,-3.79568384233,2.75280928066,downstairs
0.144105911255,0.0720529556274,-4.25392418969,2.71982849568,2.01999855042,1.00999927521,-4.33237989883,2.95000609307,0.164784431458,0.0823922157288,-3.38453752806,2.04155517049,downstairs
0.145188331604,0.072594165802,-4.12156352235,3.13095083012,2.01895999908,1.00947999954,-4.30103971556,3.06055301532,0.173865318298,0.0869326591492,-3.77987798577,2.6357585653,downstairs
0.153923988342,0.0769619941711,-3.84080381689,2.48820787265,2.01864433289,1.00932216644,-4.40685643243,2.45332076314,0.150930404663,0.0754652023315,-3.38786173298,2.31453102853,downstairs
