accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
-0.13444519043,1.03805541992,-0.0656585693359
-0.0614929199219,1.10968017578,0.0162811279297
-0.0416870117188,1.07402038574,0.135375976562
-0.137908935547,1.01391601562,0.0656127929688
-0.105606079102,1.05352783203,0.0757141113281
0.0748443603516,1.06127929688,0.210983276367
0.161590576172,1.00582885742,0.0627136230469
0.0773468017578,0.94206237793,-0.0536041259766
-0.0224914550781,1.0185546875,-0.0539703369141
0.0374298095703,1.1590423584,0.0306549072266
0.248092651367,1.00378417969,0.0520477294922
0.231384277344,0.898788452148,0.0263366699219
0.117462158203,0.898635864258,0.0933380126953
0.0517425537109,1.02165222168,0.107803344727
0.0739593505859,1.02569580078,0.0690155029297
0.0933380126953,0.926605224609,0.0317535400391
0.158493041992,0.909484863281,0.0328826904297
0.149932861328,0.945251464844,0.0208435058594
0.142868041992,0.940414428711,0.0404205322266
0.141754150391,0.968002319336,0.0303649902344
0.121276855469,0.98503112793,0.0434112548828
0.182830810547,0.919555664062,0.0375366210938
0.198516845703,0.961730957031,0.0301971435547
0.220794677734,1.0262298584,0.158798217773
0.216598510742,1.1643371582,0.496505737305
0.00328063964844,1.37957763672,0.202194213867
0.0202331542969,1.19189453125,0.221069335938
0.0111694335938,0.922561645508,0.599258422852
-0.0417022705078,0.89306640625,0.533538818359
-0.0160217285156,0.957870483398,0.22021484375
0.195449829102,1.13551330566,0.287811279297
0.0326232910156,1.10375976562,0.34211730957
-0.18473815918,0.932189941406,0.323883056641
0.0381317138672,0.866119384766,0.159255981445
0.195831298828,0.910095214844,0.219177246094
0.173263549805,0.812744140625,0.167419433594
0.0854797363281,0.647399902344,0.190994262695
0.00927734375,0.57536315918,0.0361175537109
-0.0250549316406,0.640106201172,-0.019287109375
0.0121002197266,0.694030761719,0.0650939941406
0.101165771484,0.723999023438,0.112594604492
-0.0142517089844,0.715072631836,0.117385864258
-0.177825927734,0.73063659668,0.0933532714844
-0.0528717041016,0.862045288086,0.209808349609
-0.017578125,0.927398681641,0.321029663086
-0.15234375,0.812042236328,0.156555175781
-0.0457000732422,0.871170043945,0.215347290039
0.233245849609,1.47338867188,0.78401184082
0.144149780273,1.91638183594,0.588562011719
0.416885375977,1.49607849121,-0.189025878906
0.538269042969,1.09097290039,0.422760009766
0.377563476562,1.43296813965,0.353576660156
0.0206909179688,1.28837585449,-0.0116882324219
0.160995483398,0.872756958008,0.104797363281
0.387054443359,0.776428222656,0.13737487793
0.216369628906,0.739517211914,0.183090209961
-0.0848541259766,0.705123901367,-0.04638671875
-0.0516815185547,0.59228515625,-0.0918273925781
0.167587280273,0.42561340332,0.159896850586
0.159027099609,0.298034667969,-0.0397186279297
0.104721069336,1.10932922363,-0.0692291259766
-0.0869903564453,1.01091003418,0.0752716064453
0.0646057128906,0.834579467773,-0.114685058594
0.587615966797,0.94172668457,0.111221313477
0.36003112793,0.915298461914,0.244537353516
-0.204147338867,1.10643005371,0.41796875
-0.0316162109375,1.48667907715,0.388946533203
0.150619506836,1.95587158203,-0.0273590087891
-0.0176696777344,1.91410827637,0.2158203125
-0.0673370361328,1.75173950195,0.0730133056641
-0.0272979736328,1.15258789062,-0.0119781494141
-0.155624389648,0.800735473633,0.0348052978516
-0.140609741211,0.644012451172,-0.0378112792969
-0.0361785888672,0.671920776367,-0.0243072509766
0.0118408203125,0.684875488281,-0.0138702392578
0.111297607422,0.663314819336,-0.0230102539062
0.048095703125,0.648406982422,-0.0118865966797
-0.132080078125,0.71337890625,0.0795745849609
0.0541687011719,0.904373168945,0.0760040283203
0.0685577392578,0.91716003418,-0.00129699707031
-0.00845336914062,0.707458496094,0.17448425293
0.0339050292969,0.850280761719,-0.000595092773438
-0.056396484375,1.03981018066,-0.0277099609375
-0.0518493652344,1.06190490723,0.126907348633
-0.0419921875,1.24809265137,0.206527709961
-0.0692749023438,1.51499938965,0.499664306641
0.420272827148,1.53125,0.272674560547
0.143249511719,1.21437072754,-0.00691223144531
0.00729370117188,0.963317871094,0.0199127197266
0.157424926758,1.35731506348,0.121520996094
0.239639282227,1.04064941406,-0.0742950439453
0.41032409668,0.655227661133,0.0706787109375
0.269790649414,0.711456298828,0.0911865234375
-0.0448303222656,0.835220336914,-0.0961303710938
-0.0663452148438,0.836624145508,-0.0465698242188
-0.102142333984,0.582626342773,-0.00604248046875
0.231903076172,0.30143737793,0.070068359375
0.206085205078,1.12721252441,-0.138854980469
0.379257202148,1.10966491699,-0.033447265625
0.318115234375,0.898223876953,0.210678100586
-0.0641784667969,0.964828491211,0.564804077148
-0.108474731445,1.30603027344,0.491683959961
0.0866088867188,1.82067871094,-0.0301818847656
0.126708984375,2.00163269043,-0.00297546386719
-0.0513000488281,1.29399108887,0.0472412109375
-0.184829711914,0.75798034668,0.0126342773438
-0.19612121582,0.733657836914,0.0844573974609
-0.107879638672,0.837341308594,0.0740966796875
0.0124053955078,0.917541503906,-0.141098022461
0.278930664062,0.895919799805,-0.159744262695
0.315856933594,0.531478881836,-0.0187530517578
-0.0856781005859,0.40998840332,0.26301574707
-0.374221801758,0.854476928711,0.180038452148
-0.103332519531,1.34027099609,-0.120986938477
0.0522308349609,1.01834106445,0.144515991211
-0.0622253417969,0.721343994141,0.36865234375
0.196273803711,1.08015441895,0.552658081055
-0.0535888671875,1.28707885742,0.340301513672
0.0636444091797,1.42601013184,-0.218078613281
0.555938720703,1.64845275879,0.129470825195
0.50666809082,1.15507507324,0.160980224609
0.350936889648,0.820556640625,-0.0220031738281
0.316116333008,0.651626586914,-0.0715026855469
0.0660705566406,0.732620239258,-0.0653839111328
-0.0446014404297,0.713562011719,-0.0251922607422
-0.0813293457031,0.746170043945,-0.0254974365234
0.300521850586,0.670486450195,-0.04833984375
0.329711914062,0.922103881836,0.177886962891
-0.00831604003906,1.10585021973,0.0552520751953
0.189651489258,1.09243774414,0.00042724609375
0.261627197266,0.822799682617,0.479415893555
-0.0799713134766,1.11019897461,0.491775512695
0.120407104492,1.59211730957,0.0159606933594
0.253143310547,1.65463256836,0.0216369628906
-0.131820678711,1.88241577148,0.0789337158203
-0.156143188477,1.27969360352,0.01416015625
-0.141632080078,0.625671386719,0.0156555175781
-0.146514892578,0.484313964844,0.127334594727
-0.0152893066406,0.882095336914,0.0499572753906
0.0757751464844,1.0574798584,-0.179733276367
0.130828857422,0.751434326172,-0.0987091064453
0.0512542724609,0.644790649414,0.0666198730469
-0.0250854492188,0.723648071289,0.156494140625
-0.0736999511719,0.848068237305,-0.0368194580078
-0.0754699707031,0.949111938477,0.0256500244141
-0.0732574462891,1.02378845215,-0.0127868652344
-0.156280517578,1.12864685059,0.280731201172
0.0604400634766,1.09481811523,0.361618041992
-0.151519775391,1.08456420898,0.448226928711
0.000991821289062,1.49035644531,0.113739013672
0.302185058594,1.69203186035,0.0733795166016
0.552017211914,1.26127624512,-0.0265960693359
0.335235595703,0.928970336914,0.0644226074219
0.212280273438,0.905883789062,0.077392578125
0.19367980957,0.675216674805,0.0365447998047
0.0447387695312,0.729721069336,-0.0982360839844
0.0324096679688,0.996765136719,-0.0532684326172
0.0821990966797,0.848114013672,0.145004272461
0.278228759766,0.306335449219,0.116226196289
0.123123168945,0.915771484375,-0.0533447265625
0.288818359375,1.17454528809,0.146591186523
0.180282592773,0.993560791016,0.0227203369141
0.155822753906,0.831039428711,0.16633605957
0.0439300537109,1.01708984375,0.48454284668
-0.244735717773,1.43074035645,0.477264404297
0.0909423828125,1.56242370605,0.0626525878906
0.112030029297,1.65869140625,-0.0172729492188
-0.101364135742,1.39555358887,0.149658203125
-0.287063598633,1.11959838867,0.048095703125
-0.160461425781,0.852920532227,0.00103759765625
0.0543670654297,0.59098815918,0.0657806396484
0.127960205078,0.459320068359,-0.0322113037109
0.0454559326172,0.673904418945,-0.108795166016
0.053955078125,0.865905761719,-0.0847778320312
0.033447265625,0.803588867188,0.04150390625
-0.0894317626953,0.78727722168,0.0753173828125
-0.126647949219,0.969451904297,-0.0162506103516
-0.115814208984,1.02549743652,0.00091552734375
-0.142120361328,1.00955200195,0.0993499755859
-0.0484008789062,1.0968170166,0.264602661133
0.00424194335938,1.34735107422,0.444625854492
0.106140136719,1.3908996582,0.458801269531
0.340362548828,1.40972900391,0.221145629883
0.308639526367,1.27224731445,0.0682678222656
0.217361450195,0.989349365234,-0.0546722412109
0.235748291016,1.0079498291,0.0253448486328
0.124389648438,1.01777648926,0.128875732422
-0.0370788574219,0.71061706543,-0.0695495605469
0.113998413086,0.723129272461,-0.151641845703
0.279937744141,1.001953125,-0.0375366210938
0.000823974609375,0.794326782227,0.00778198242188
0.0617218017578,0.565856933594,-0.115142822266
0.309448242188,0.714584350586,0.0160369873047
0.174423217773,1.00389099121,-0.0165863037109
0.342697143555,0.962738037109,0.0878601074219
0.253005981445,0.739837646484,0.450561523438
-0.254852294922,1.12878417969,0.695556640625
-0.0872039794922,1.50064086914,-0.0801086425781
0.0167541503906,1.24667358398,-0.0476837158203
0.061279296875,1.79766845703,-0.111328125
0.274383544922,1.39889526367,-0.041015625
-0.0412750244141,1.01808166504,-0.0916900634766
-0.00863647460938,0.933776855469,0.0180053710938
0.0426940917969,0.816772460938,-0.00827026367188
-0.0327606201172,0.928665161133,-0.112457275391
-0.0196075439453,0.831939697266,-0.119476318359
0.0408630371094,0.743377685547,-0.0557708740234
-0.0422058105469,0.699295043945,0.0857086181641
0.0604400634766,0.92529296875,0.03515625
-0.088623046875,0.876251220703,-0.00857543945312
-0.149688720703,0.819976806641,0.0632171630859
-0.0210266113281,0.994537353516,0.132034301758
0.0129089355469,1.14080810547,0.365646362305
0.0843048095703,1.24313354492,0.365386962891
0.19026184082,1.0916595459,0.163879394531
0.311447143555,1.0704498291,-0.00608825683594
0.408065795898,1.4358215332,-0.0708618164062
0.34016418457,1.2811126709,-0.127334594727
0.232864379883,1.02722167969,0.0614166259766
0.168045043945,0.811248779297,0.0229797363281
0.078857421875,0.825576782227,-0.0962219238281
0.123611450195,0.951904296875,-0.115844726562
0.218139648438,0.925674438477,-0.0582275390625
0.306411743164,0.719299316406,-0.0423278808594
0.359786987305,0.457534790039,-0.0638732910156
0.0872344970703,0.905319213867,-0.0209350585938
0.101837158203,1.01062011719,-0.0207061767578
0.205978393555,0.881057739258,0.138031005859
0.107879638672,0.852600097656,0.411041259766
-0.156692504883,1.13995361328,0.605987548828
0.13948059082,1.57852172852,0.18962097168
0.243530273438,1.75463867188,-0.210388183594
0.190155029297,1.18572998047,0.188140869141
-0.0138092041016,0.995742797852,0.0604248046875
-0.0669403076172,1.19885253906,-0.228988647461
-0.0622406005859,0.988403320312,0.0926055908203
0.21501159668,0.738662719727,0.172348022461
0.214111328125,0.504669189453,0.115463256836
0.00698852539062,0.862640380859,-0.115158081055
-0.0336151123047,0.927597045898,0.114318847656
0.0089111328125,0.61198425293,-0.0255889892578
-0.0492858886719,0.634872436523,-0.0786743164062
0.0459899902344,0.892456054688,0.07666015625
0.0320587158203,0.887237548828,0.134613037109
-0.0398254394531,1.28385925293,0.556838989258
0.226211547852,1.79165649414,0.339538574219
0.585021972656,1.74366760254,0.318618774414
0.396835327148,1.42498779297,0.137939453125
0.199310302734,1.26838684082,0.120895385742
0.187850952148,1.193359375,0.0488739013672
0.302749633789,1.03277587891,-0.00482177734375
0.293930053711,0.882873535156,0.0435180664062
0.193130493164,0.805709838867,0.0679626464844
0.18994140625,0.776794433594,-0.00912475585938
0.304550170898,0.827880859375,0.0234069824219
0.349182128906,0.857574462891,0.0807952880859
0.237030029297,0.823608398438,0.105819702148
0.202758789062,0.886413574219,0.108993530273
0.211837768555,0.7373046875,-0.0960998535156
0.132736206055,0.483245849609,-0.151763916016
0.387084960938,0.655334472656,-0.131362915039
0.396072387695,0.957382202148,-0.0659942626953
0.201889038086,0.84846496582,-0.0700378417969
0.182357788086,0.896911621094,-0.195251464844
0.356033325195,0.895065307617,-0.182586669922
0.455703735352,0.943069458008,-0.165237426758
0.426651000977,0.904632568359,-0.217178344727
0.352905273438,0.90966796875,-0.0671844482422
0.255905151367,1.2991027832,0.313171386719
0.180374145508,1.6674041748,0.462860107422
0.0351715087891,1.47221374512,0.244384765625
-0.301940917969,1.36582946777,0.19645690918
-0.0869140625,1.99136352539,0.276260375977
-0.0364990234375,1.31294250488,0.369522094727
0.0104217529297,1.03549194336,0.169372558594
0.0450134277344,0.998092651367,0.0932922363281
0.0973052978516,0.901977539062,0.0318450927734
0.0447692871094,0.724884033203,0.100875854492
0.0265045166016,0.786483764648,-0.0222930908203
0.115127563477,0.895965576172,0.0189971923828
0.111022949219,0.952987670898,0.0538787841797
-0.0854797363281,0.868347167969,0.117126464844
-0.212966918945,0.917495727539,-0.00630187988281
-0.149230957031,1.00682067871,-0.0358276367188
0.0395202636719,1.00360107422,0.0214996337891
0.0494537353516,0.902038574219,0.00930786132812
-0.0698852539062,0.886383056641,0.0183258056641
-0.123031616211,0.987182617188,0.0324096679688
-0.0619049072266,1.17541503906,0.0724029541016
-0.0747375488281,1.12329101562,0.0433502197266
0.0817108154297,1.3073425293,0.201690673828
0.0347290039062,1.06843566895,0.121917724609
0.02294921875,0.959030151367,0.151214599609
0.0126953125,0.974838256836,0.161224365234
0.0522155761719,0.883407592773,0.194900512695
0.190078735352,0.863250732422,0.205963134766
0.283157348633,0.920227050781,0.123580932617
0.257949829102,1.08160400391,0.188415527344
0.0827941894531,1.18783569336,0.121780395508
0.119110107422,1.03909301758,0.0926055908203
0.171463012695,0.932189941406,0.0901947021484
0.110275268555,0.875350952148,0.116790771484
0.06298828125,0.926574707031,0.0967864990234
0.131561279297,0.99365234375,0.0840148925781
0.269989013672,1.02339172363,0.094970703125
0.219543457031,1.01387023926,0.140930175781
0.197982788086,0.967208862305,0.21257019043
0.104431152344,1.04649353027,0.210006713867
0.0424041748047,1.04165649414,0.143493652344
0.101272583008,0.943664550781,0.186401367188
0.106048583984,0.910522460938,0.161575317383
0.101013183594,0.991241455078,0.145370483398
0.100448608398,1.02819824219,0.184555053711
0.107528686523,1.05987548828,0.219635009766
0.0787811279297,1.09216308594,0.216003417969
0.0595855712891,1.02420043945,0.192779541016
0.076416015625,0.951751708984,0.143829345703
0.0928497314453,0.942749023438,0.0696868896484
0.0895843505859,1.00993347168,0.0436706542969
0.0814514160156,1.00190734863,0.107116699219
0.0847473144531,1.0044708252,0.13134765625
0.0781555175781,1.0266418457,0.134719848633
0.0785369873047,1.02098083496,0.126541137695
0.0625,0.993621826172,0.113662719727
0.0476837158203,0.989395141602,0.105133056641
0.0644836425781,0.998001098633,0.1015625
0.0661773681641,1.00759887695,0.0993804931641
0.0737762451172,1.01806640625,0.0971069335938
0.0656433105469,1.01670837402,0.102005004883
0.0753936767578,1.00564575195,0.115234375
0.0758514404297,1.00199890137,0.109359741211
0.0784606933594,1.00276184082,0.11604309082
0.0733184814453,1.00909423828,0.103118896484
0.0756378173828,1.00285339355,0.110946655273
0.0729827880859,1.00123596191,0.118621826172
0.0741271972656,1.00692749023,0.107635498047
0.0683135986328,1.00448608398,0.110702514648
0.0816955566406,1.01069641113,0.120132446289
0.0814666748047,1.00444030762,0.119094848633
0.091796875,1.00323486328,0.114501953125
0.0765380859375,0.999008178711,0.106872558594
0.0858001708984,1.00570678711,0.118545532227
0.0855865478516,1.00790405273,0.120391845703
0.0901336669922,1.00352478027,0.121307373047
0.0909576416016,0.999542236328,0.112396240234
0.0850524902344,1.00198364258,0.119537353516
0.0883941650391,1.00587463379,0.116744995117
0.0824432373047,1.00439453125,0.122833251953
0.0831146240234,0.999969482422,0.109039306641
0.0830993652344,1.01570129395,0.121078491211
0.0792541503906,0.999847412109,0.121383666992
0.0852661132812,0.997436523438,0.116287231445
0.0833892822266,1.00531005859,0.113708496094
0.0950622558594,1.00178527832,0.101898193359
0.0986785888672,0.998901367188,0.11653137207
0.103042602539,1.00947570801,0.0843048095703
0.0989685058594,1.0020904541,0.115036010742
0.0909271240234,1.00086975098,0.0857086181641
0.0880889892578,1.00825500488,0.104583740234
0.0899047851562,1.00756835938,0.108337402344
0.0823516845703,1.00628662109,0.103271484375
0.0861053466797,0.996780395508,0.102828979492
0.0842742919922,1.00508117676,0.111541748047
0.0824432373047,1.01124572754,0.105056762695
0.0834655761719,1.00337219238,0.105575561523
0.0938262939453,1.00968933105,0.107421875
0.0921478271484,1.00863647461,0.107009887695
0.0893096923828,0.997024536133,0.09423828125
0.0889739990234,1.00605773926,0.112899780273
0.0863189697266,1.00437927246,0.0931243896484
0.092041015625,1.00335693359,0.0995941162109
0.0857238769531,1.0071105957,0.0995483398438
0.0944671630859,1.01014709473,0.0975952148438
0.0852508544922,1.001953125,0.0956420898438
0.0846099853516,1.01107788086,0.0898284912109
0.0853576660156,1.00325012207,0.0968627929688
0.0851745605469,1.0072479248,0.0957794189453
0.0805969238281,1.0089263916,0.0986785888672
0.0902099609375,1.00646972656,0.0920715332031
0.0866546630859,1.00462341309,0.0979461669922
0.0814208984375,1.00668334961,0.0849456787109
0.089111328125,1.00688171387,0.0856323242188
0.0848693847656,0.999252319336,0.0796661376953
0.0918579101562,1.01266479492,0.101760864258
0.08251953125,1.00799560547,0.0702209472656
0.0714874267578,0.999862670898,0.0670166015625
0.0762786865234,1.00579833984,0.0773468017578
0.0770568847656,1.01580810547,0.0883636474609
0.0744171142578,1.00944519043,0.0719299316406
0.0770721435547,1.0099029541,0.0852508544922
0.0894317626953,1.00942993164,0.0821075439453
0.0903167724609,1.00096130371,0.0763549804688
0.0907745361328,1.00257873535,0.0865783691406
0.0945892333984,1.00938415527,0.082763671875
0.0949859619141,1.01214599609,0.0858154296875
0.0899963378906,1.00224304199,0.0894317626953
0.0867004394531,1.00212097168,0.0858154296875
0.0848999023438,1.01095581055,0.0835876464844
0.0858917236328,1.00758361816,0.0787353515625
0.0844268798828,1.00895690918,0.0876617431641
0.0831146240234,1.00784301758,0.0829772949219
0.0889129638672,1.00987243652,0.0827178955078
0.0877990722656,1.00314331055,0.0845794677734
0.0934600830078,1.00341796875,0.0851440429688
0.0933380126953,1.0046081543,0.0848999023438
0.0892639160156,1.00874328613,0.0864562988281
0.0961608886719,1.0110168457,0.0923309326172
0.0898895263672,1.01083374023,0.107894897461
0.0864715576172,1.00898742676,0.0899200439453
0.0860595703125,1.00303649902,0.0951232910156
0.0891571044922,1.00311279297,0.117050170898
0.0972442626953,1.01019287109,0.0903015136719
0.0943145751953,1.00939941406,0.0921630859375
0.0883026123047,1.00401306152,0.0805969238281
0.0855560302734,1.00369262695,0.0809326171875
0.0947570800781,1.01147460938,0.115097045898
